Source,Token,Example,Category,category_1,category_2,category_3,category_4,category_5,category_6,category_7,category_8,category_9,is_str,is_num,num_frac,is_time,is_bool,is_enum,is_key,is_ref,currency,academic_discipline,academic_journal,administrative_territorial_entity,bank,baryonic_matter,borough,breed,car_model,chemical_compound,chemical_entity,chemical_substance,chess_opening,city,class,common_matter,conceptual_system,country,creative_work,cryptocurrency,educational_institution,equus_caballus,facility,federated_state,film,geographic_entity,geographical_feature,geolocatable_entity,group,group_or_class_of_living_things,group_or_class_of_physical_objects,hospital,human_geographic_territorial_entity,industry,information_resource,infrastructure,intellectual_work,language,legal_form,matter,municipality,musical_group,musician,neighborhood,ordinary_matter,organization,person_or_organization,physical_substance,political_party,polymer,power_station,programming_language,region,restaurant,school,service_provider,set,ski_resort,software,song,source_entity,source_of_information,sports_organization,sports_team,street,structure,system,taxon,taxonomic_rank,territory,third_level_administrative_division,university,website,work,youtube_channel,intent_agg_count,intent_agg_sum,intent_agg_avg,intent_filter_eq,intent_filter_gt,intent_filter_lt,intent_group,intent_sort_desc,intent_sort_asc,intent_limit
Q737498,academic_journal,academic_journal: Jurnal Pertanian Agros; Oral and Maxillofacial Pathology Journal; Ciencias Psicológicas; Machines; Hipogrifo: Revista de Literatura y Cultura del Siglo de Oro,column_name,set,group,group_of_works,series_of_creative_works,serial,periodical,magazine,trade_magazine,academic_journal,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q737498,Jurnal Pertanian Agros,academic_journal: Jurnal Pertanian Agros; Oral and Maxillofacial Pathology Journal; Ciencias Psicológicas; Machines; Hipogrifo: Revista de Literatura y Cultura del Siglo de Oro,cell_value,set,group,group_of_works,series_of_creative_works,serial,periodical,magazine,trade_magazine,academic_journal,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q737498,Oral and Maxillofacial Pathology Journal,academic_journal: Jurnal Pertanian Agros; Oral and Maxillofacial Pathology Journal; Ciencias Psicológicas; Machines; Hipogrifo: Revista de Literatura y Cultura del Siglo de Oro,cell_value,set,group,group_of_works,series_of_creative_works,serial,periodical,magazine,trade_magazine,academic_journal,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q737498,Ciencias Psicológicas,academic_journal: Jurnal Pertanian Agros; Oral and Maxillofacial Pathology Journal; Ciencias Psicológicas; Machines; Hipogrifo: Revista de Literatura y Cultura del Siglo de Oro,cell_value,set,group,group_of_works,series_of_creative_works,serial,periodical,magazine,trade_magazine,academic_journal,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q737498,Machines,academic_journal: Jurnal Pertanian Agros; Oral and Maxillofacial Pathology Journal; Ciencias Psicológicas; Machines; Hipogrifo: Revista de Literatura y Cultura del Siglo de Oro,cell_value,set,group,group_of_works,series_of_creative_works,serial,periodical,magazine,trade_magazine,academic_journal,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q737498,Hipogrifo: Revista de Literatura y Cultura del Siglo de Oro,academic_journal: Jurnal Pertanian Agros; Oral and Maxillofacial Pathology Journal; Ciencias Psicológicas; Machines; Hipogrifo: Revista de Literatura y Cultura del Siglo de Oro,cell_value,set,group,group_of_works,series_of_creative_works,serial,periodical,magazine,trade_magazine,academic_journal,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q737498,academic_journal,academic_journal: IFE PsychologIA; Cheshire Archaeological Bulletin; MELUS; Historia i Polityka; Asia Pacific Perspectives,column_name,set,group,group_of_works,series_of_creative_works,serial,periodical,magazine,trade_magazine,academic_journal,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q737498,IFE PsychologIA,academic_journal: IFE PsychologIA; Cheshire Archaeological Bulletin; MELUS; Historia i Polityka; Asia Pacific Perspectives,cell_value,set,group,group_of_works,series_of_creative_works,serial,periodical,magazine,trade_magazine,academic_journal,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q737498,Cheshire Archaeological Bulletin,academic_journal: IFE PsychologIA; Cheshire Archaeological Bulletin; MELUS; Historia i Polityka; Asia Pacific Perspectives,cell_value,set,group,group_of_works,series_of_creative_works,serial,periodical,magazine,trade_magazine,academic_journal,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q737498,MELUS,academic_journal: IFE PsychologIA; Cheshire Archaeological Bulletin; MELUS; Historia i Polityka; Asia Pacific Perspectives,cell_value,set,group,group_of_works,series_of_creative_works,serial,periodical,magazine,trade_magazine,academic_journal,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q737498,Historia i Polityka,academic_journal: IFE PsychologIA; Cheshire Archaeological Bulletin; MELUS; Historia i Polityka; Asia Pacific Perspectives,cell_value,set,group,group_of_works,series_of_creative_works,serial,periodical,magazine,trade_magazine,academic_journal,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q737498,Asia Pacific Perspectives,academic_journal: IFE PsychologIA; Cheshire Archaeological Bulletin; MELUS; Historia i Polityka; Asia Pacific Perspectives,cell_value,set,group,group_of_works,series_of_creative_works,serial,periodical,magazine,trade_magazine,academic_journal,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q737498,academic_journal,"academic_journal: Revista de Gastroenterología de México (English Edition); International Journal of Economics Commerce and Management; Journal of Astronomical Telescopes, Instruments, and Systems; Fungal biology and biotechnology; Ožirenie i Metabolizm",column_name,set,group,group_of_works,series_of_creative_works,serial,periodical,magazine,trade_magazine,academic_journal,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q737498,Revista de Gastroenterología de México (English Edition),"academic_journal: Revista de Gastroenterología de México (English Edition); International Journal of Economics Commerce and Management; Journal of Astronomical Telescopes, Instruments, and Systems; Fungal biology and biotechnology; Ožirenie i Metabolizm",cell_value,set,group,group_of_works,series_of_creative_works,serial,periodical,magazine,trade_magazine,academic_journal,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q737498,International Journal of Economics Commerce and Management,"academic_journal: Revista de Gastroenterología de México (English Edition); International Journal of Economics Commerce and Management; Journal of Astronomical Telescopes, Instruments, and Systems; Fungal biology and biotechnology; Ožirenie i Metabolizm",cell_value,set,group,group_of_works,series_of_creative_works,serial,periodical,magazine,trade_magazine,academic_journal,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q737498,"Journal of Astronomical Telescopes, Instruments, and Systems","academic_journal: Revista de Gastroenterología de México (English Edition); International Journal of Economics Commerce and Management; Journal of Astronomical Telescopes, Instruments, and Systems; Fungal biology and biotechnology; Ožirenie i Metabolizm",cell_value,set,group,group_of_works,series_of_creative_works,serial,periodical,magazine,trade_magazine,academic_journal,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q737498,Fungal biology and biotechnology,"academic_journal: Revista de Gastroenterología de México (English Edition); International Journal of Economics Commerce and Management; Journal of Astronomical Telescopes, Instruments, and Systems; Fungal biology and biotechnology; Ožirenie i Metabolizm",cell_value,set,group,group_of_works,series_of_creative_works,serial,periodical,magazine,trade_magazine,academic_journal,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q737498,Ožirenie i Metabolizm,"academic_journal: Revista de Gastroenterología de México (English Edition); International Journal of Economics Commerce and Management; Journal of Astronomical Telescopes, Instruments, and Systems; Fungal biology and biotechnology; Ožirenie i Metabolizm",cell_value,set,group,group_of_works,series_of_creative_works,serial,periodical,magazine,trade_magazine,academic_journal,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q737498,academic_journal,academic_journal: Pedagogika; Wisconsin English Journal; Transactions of the American Mathematical Society. Series B; Russian Journal of Biotherapy; Australian Journal of Social Issues,column_name,set,group,group_of_works,series_of_creative_works,serial,periodical,magazine,trade_magazine,academic_journal,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q737498,Pedagogika,academic_journal: Pedagogika; Wisconsin English Journal; Transactions of the American Mathematical Society. Series B; Russian Journal of Biotherapy; Australian Journal of Social Issues,cell_value,set,group,group_of_works,series_of_creative_works,serial,periodical,magazine,trade_magazine,academic_journal,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q737498,Wisconsin English Journal,academic_journal: Pedagogika; Wisconsin English Journal; Transactions of the American Mathematical Society. Series B; Russian Journal of Biotherapy; Australian Journal of Social Issues,cell_value,set,group,group_of_works,series_of_creative_works,serial,periodical,magazine,trade_magazine,academic_journal,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q737498,Transactions of the American Mathematical Society. Series B,academic_journal: Pedagogika; Wisconsin English Journal; Transactions of the American Mathematical Society. Series B; Russian Journal of Biotherapy; Australian Journal of Social Issues,cell_value,set,group,group_of_works,series_of_creative_works,serial,periodical,magazine,trade_magazine,academic_journal,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q737498,Russian Journal of Biotherapy,academic_journal: Pedagogika; Wisconsin English Journal; Transactions of the American Mathematical Society. Series B; Russian Journal of Biotherapy; Australian Journal of Social Issues,cell_value,set,group,group_of_works,series_of_creative_works,serial,periodical,magazine,trade_magazine,academic_journal,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q737498,Australian Journal of Social Issues,academic_journal: Pedagogika; Wisconsin English Journal; Transactions of the American Mathematical Society. Series B; Russian Journal of Biotherapy; Australian Journal of Social Issues,cell_value,set,group,group_of_works,series_of_creative_works,serial,periodical,magazine,trade_magazine,academic_journal,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q737498,academic_journal,academic_journal: Advances in Toxicology; Revista de Estudios Empresariales; Études Arméniennes Contemporaines; European journal of case reports in internal medicine; Forest History Newsletter,column_name,set,group,group_of_works,series_of_creative_works,serial,periodical,magazine,trade_magazine,academic_journal,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q737498,Advances in Toxicology,academic_journal: Advances in Toxicology; Revista de Estudios Empresariales; Études Arméniennes Contemporaines; European journal of case reports in internal medicine; Forest History Newsletter,cell_value,set,group,group_of_works,series_of_creative_works,serial,periodical,magazine,trade_magazine,academic_journal,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q737498,Revista de Estudios Empresariales,academic_journal: Advances in Toxicology; Revista de Estudios Empresariales; Études Arméniennes Contemporaines; European journal of case reports in internal medicine; Forest History Newsletter,cell_value,set,group,group_of_works,series_of_creative_works,serial,periodical,magazine,trade_magazine,academic_journal,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q737498,Études Arméniennes Contemporaines,academic_journal: Advances in Toxicology; Revista de Estudios Empresariales; Études Arméniennes Contemporaines; European journal of case reports in internal medicine; Forest History Newsletter,cell_value,set,group,group_of_works,series_of_creative_works,serial,periodical,magazine,trade_magazine,academic_journal,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q737498,European journal of case reports in internal medicine,academic_journal: Advances in Toxicology; Revista de Estudios Empresariales; Études Arméniennes Contemporaines; European journal of case reports in internal medicine; Forest History Newsletter,cell_value,set,group,group_of_works,series_of_creative_works,serial,periodical,magazine,trade_magazine,academic_journal,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q737498,Forest History Newsletter,academic_journal: Advances in Toxicology; Revista de Estudios Empresariales; Études Arméniennes Contemporaines; European journal of case reports in internal medicine; Forest History Newsletter,cell_value,set,group,group_of_works,series_of_creative_works,serial,periodical,magazine,trade_magazine,academic_journal,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q7397,software,software: Nagarik App; ArgusMonitor; Bloglovin'; SIMULIA; Universitas XXI,column_name,work,intellectual_work,creative_work,software,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Q7397,Nagarik App,software: Nagarik App; ArgusMonitor; Bloglovin'; SIMULIA; Universitas XXI,cell_value,work,intellectual_work,creative_work,software,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Q7397,ArgusMonitor,software: Nagarik App; ArgusMonitor; Bloglovin'; SIMULIA; Universitas XXI,cell_value,work,intellectual_work,creative_work,software,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Q7397,Bloglovin',software: Nagarik App; ArgusMonitor; Bloglovin'; SIMULIA; Universitas XXI,cell_value,work,intellectual_work,creative_work,software,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Q7397,SIMULIA,software: Nagarik App; ArgusMonitor; Bloglovin'; SIMULIA; Universitas XXI,cell_value,work,intellectual_work,creative_work,software,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Q7397,Universitas XXI,software: Nagarik App; ArgusMonitor; Bloglovin'; SIMULIA; Universitas XXI,cell_value,work,intellectual_work,creative_work,software,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Q7397,software,software: CSPro; Microsoft Security Copilot; GPASS; APTOS; btfs,column_name,work,intellectual_work,creative_work,software,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Q7397,CSPro,software: CSPro; Microsoft Security Copilot; GPASS; APTOS; btfs,cell_value,work,intellectual_work,creative_work,software,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Q7397,Microsoft Security Copilot,software: CSPro; Microsoft Security Copilot; GPASS; APTOS; btfs,cell_value,work,intellectual_work,creative_work,software,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Q7397,GPASS,software: CSPro; Microsoft Security Copilot; GPASS; APTOS; btfs,cell_value,work,intellectual_work,creative_work,software,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Q7397,APTOS,software: CSPro; Microsoft Security Copilot; GPASS; APTOS; btfs,cell_value,work,intellectual_work,creative_work,software,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Q7397,btfs,software: CSPro; Microsoft Security Copilot; GPASS; APTOS; btfs,cell_value,work,intellectual_work,creative_work,software,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Q7397,software,software: Smoldyn; lldpd; Itecad; MultiCharts; OmniDiskSweeper,column_name,work,intellectual_work,creative_work,software,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Q7397,Smoldyn,software: Smoldyn; lldpd; Itecad; MultiCharts; OmniDiskSweeper,cell_value,work,intellectual_work,creative_work,software,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
